# Balancin telemetria  2026-05-26 09:42:51
# Cargar en MATLAB:
#   data = readmatrix('archivo.txt', 'CommentStyle','#');
# Columnas:
# t[s]	vd[m/s]	v[m/s]	theta[rad]	alpha[rad]	oml[rad/s]	omr[rad/s]	ul[V]	ur[V]	Sl	Sr	modo_sol
7.130	+0.000000	+0.136471	+0.079700	+0.691776	+14.186851	-13.033449	-10.264901	-10.264901	92	49	0
7.140	+0.000000	+0.150588	+0.079700	+0.669814	+14.532872	-12.687428	-10.264901	-10.264901	92	48	0
7.150	+0.000000	+0.142745	+0.079700	+0.669814	+14.532872	-13.033449	-10.264901	-10.264901	92	49	0
7.160	+0.000000	+0.142745	+0.084388	+0.614912	+14.532872	-13.033449	-10.264901	-10.264901	94	49	0
7.170	+0.000000	+0.150588	+0.091421	+0.549028	-14.532872	-13.033449	-10.264901	-10.264901	97	48	0
7.180	+0.000000	+0.150588	+0.098453	+0.494125	-14.532872	-13.033449	-10.264901	-10.264901	102	48	0
7.190	+0.000000	+0.150588	+0.110173	+0.428242	-14.532872	-13.033449	-10.264901	-10.264901	108	48	0
7.200	+0.000000	+0.156863	+0.121894	+0.428242	-14.186851	-13.033449	-10.264901	-10.264901	114	49	0
7.210	+0.000000	+0.156863	+0.133615	+0.384320	-14.186851	-13.033449	-10.264901	-10.264901	120	48	0
7.220	+0.000000	+0.156863	+0.147679	+0.296475	-14.186851	-13.033449	-10.264901	-10.264901	128	48	0
7.230	+0.000000	+0.156863	+0.159400	+0.252553	-14.186851	-13.033449	-10.264901	-10.264901	134	49	0
7.240	+0.000000	+0.156863	+0.171120	+0.197650	-14.186851	-13.033449	-10.264901	-10.264901	140	48	0
7.250	+0.000000	+0.163137	+0.178153	+0.109806	-14.186851	-12.687428	+10.099338	+10.099338	144	48	0
7.260	+0.000000	+0.156863	+0.182841	+0.087845	-13.840830	-13.379469	+8.443709	+8.443709	147	48	0
7.270	+0.000000	+0.156863	+0.185185	+0.054903	-14.186851	-13.033449	+5.298013	+5.298013	147	48	0
7.280	+0.000000	+0.150588	+0.182841	+0.065883	-14.532872	-13.033449	+6.125828	+6.208609	146	48	0
7.290	+0.000000	+0.142745	+0.178153	-0.021961	+14.532872	-13.033449	-0.910596	-0.827815	144	48	0
7.300	+0.000000	+0.136471	+0.168776	-0.175689	+14.532872	-13.379469	+10.264901	+10.264901	138	48	0
7.310	+0.000000	+0.021961	+0.150023	-0.252553	+11.072664	+13.033449	+10.264901	+10.264901	129	48	0
7.320	+0.000000	+0.188235	+0.128926	-0.439223	+4.152249	+6.459054	+10.264901	+10.264901	118	48	0
7.330	+0.000000	+0.012549	+0.114862	-0.472164	-1.268743	+1.845444	+10.264901	+10.264901	110	48	0
7.340	+0.000000	-0.108235	+0.103141	-0.472164	-4.267589	-1.960784	+10.264901	+10.264901	103	48	0
7.350	+0.000000	-0.175686	+0.096109	-0.570989	-6.228374	-3.921569	+10.264901	+10.264901	100	48	0
7.360	+0.000000	+0.166275	+0.093765	-0.680795	-7.727797	-5.882353	+10.264901	+10.264901	99	48	0
7.370	+0.000000	+0.125490	+0.096109	-0.724717	-8.535179	-7.381776	+10.264901	+10.264901	100	48	0
7.380	+0.000000	+0.086275	+0.098453	-0.713737	-9.688581	-8.535179	+10.264901	+10.264901	101	48	0
7.390	+0.000000	+0.045490	+0.105485	-0.834523	-10.495963	-10.034602	+10.264901	+10.264901	104	48	0
7.400	+0.000000	+0.018824	+0.112518	-0.878445	-11.188005	-10.841984	+10.264901	+10.264901	108	48	0
7.410	+0.000000	-0.001569	+0.121894	-0.966290	-11.649366	-11.649366	+10.264901	+10.264901	114	48	0
7.420	+0.000000	-0.015686	+0.131271	-1.021192	-11.649366	-12.341407	+10.264901	+10.264901	119	48	0
7.430	+0.000000	-0.028235	+0.142991	-1.054134	-11.995386	-12.802768	+10.264901	+10.264901	124	48	0
7.440	+0.000000	-0.048627	+0.154712	-1.130998	-12.341407	-13.494810	+10.264901	+10.264901	131	48	0
7.450	+0.000000	-0.054902	+0.161744	-1.185901	-12.802768	-13.494810	+10.264901	+10.264901	135	48	0
7.460	+0.000000	-0.054902	+0.171120	-1.229823	-12.341407	-13.956171	+10.264901	+10.264901	140	48	0
7.470	+0.000000	-0.075294	+0.178153	-1.284726	-13.148789	-14.302191	+10.264901	+10.264901	143	48	0
7.480	+0.000000	-0.075294	+0.185185	-1.295707	-13.148789	-14.302191	+10.264901	+10.264901	147	48	0
7.490	+0.000000	-0.083137	+0.187529	-1.361590	-13.148789	-14.648212	+10.264901	+10.264901	148	48	0
7.500	+0.000000	+0.000000	+0.189873	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	149	48	0
7.510	+0.000000	+0.000000	+0.189873	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	150	48	0
7.520	+0.000000	+0.000000	+0.189873	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	150	48	0
7.530	+0.000000	+0.000000	+0.189873	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	150	48	0
7.540	+0.000000	+0.000000	+0.189873	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	149	48	0
7.550	+0.000000	+0.000000	+0.187529	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	148	48	0
7.560	+0.000000	+0.000000	+0.185185	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	147	48	0
7.570	+0.000000	+0.000000	+0.182841	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	146	48	0
7.580	+0.000000	+0.000000	+0.182841	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	145	47	0
7.590	+0.000000	+0.000000	+0.178153	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	144	48	0
7.600	+0.000000	+0.000000	+0.178153	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	143	47	0
7.610	+0.000000	+0.000000	+0.175809	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	142	48	0
7.620	+0.000000	+0.000000	+0.171120	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	140	47	0
7.630	+0.000000	+0.000000	+0.168776	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	138	47	0
7.640	+0.000000	+0.072157	+0.164088	-1.361590	-8.535179	-10.495963	+10.264901	+10.264901	136	47	0
7.650	+0.000000	+0.059608	+0.159400	-1.372571	-8.881200	-10.841984	+10.264901	+10.264901	133	47	0
7.660	+0.000000	+0.000000	+0.154712	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	130	47	0
7.670	+0.000000	+0.018824	+0.037506	-1.295707	-10.495963	-11.649366	+10.264901	+10.264901	126	106	0
7.680	+0.000000	-0.001569	+0.011721	-1.218843	-10.841984	-12.341407	+10.264901	+10.264901	122	115	0
7.690	+0.000000	-0.015686	+0.007032	-1.120018	-11.188005	-12.802768	+10.264901	+10.264901	118	114	0
7.700	+0.000000	-0.042353	+0.000000	-1.065115	-11.995386	-13.494810	+10.264901	+10.264901	115	114	0
7.710	+0.000000	-0.069020	-0.004688	-1.054134	-12.341407	-14.648212	+10.264901	+10.264901	111	113	0
7.720	+0.000000	-0.075294	+0.007032	-1.032173	-12.802768	-14.648212	+10.264901	+10.264901	108	104	0
7.730	+0.000000	-0.089412	+0.002344	-1.010212	-13.494810	-14.648212	+10.264901	+10.264901	106	104	0
7.740	+0.000000	-0.109804	+0.030474	-0.988251	-13.956171	+14.186851	+10.264901	+10.264901	106	89	0
7.750	+0.000000	-0.116078	+0.028129	-0.933348	-14.302191	+14.186851	+10.264901	+10.264901	105	89	0
7.760	+0.000000	-0.116078	+0.039850	-0.812562	-14.302191	+14.186851	+10.264901	+10.264901	104	83	0
7.770	+0.000000	-0.116078	+0.046882	-0.768640	-14.302191	+14.186851	+10.264901	+10.264901	102	77	0
7.780	+0.000000	-0.130196	+0.053915	-0.746678	-14.648212	+13.840830	+10.264901	+10.264901	104	75	0
7.790	+0.000000	-0.136471	+0.060947	-0.724717	+14.532872	+13.840830	+10.264901	+10.264901	103	70	0
7.800	+0.000000	-0.136471	+0.063291	-0.680795	+14.532872	+13.840830	+10.264901	+10.264901	105	70	0
7.810	+0.000000	-0.142745	+0.077356	-0.647853	+14.186851	+13.840830	+10.264901	+10.264901	107	65	0
7.820	+0.000000	-0.136471	+0.089076	-0.527067	+14.186851	+14.186851	+10.264901	+10.264901	113	65	0
7.830	+0.000000	-0.136471	+0.091421	-0.527067	+14.186851	+14.186851	+10.264901	+10.264901	120	71	0
7.840	+0.000000	-0.142745	+0.100797	-0.472164	+13.840830	+14.186851	+10.264901	+10.264901	125	71	0
7.850	+0.000000	-0.136471	+0.098453	-0.483145	+14.186851	+14.186851	+10.264901	+10.264901	126	73	0
7.860	+0.000000	-0.136471	+0.100797	-0.439223	+13.379469	-14.648212	+10.264901	+10.264901	126	72	0
7.870	+0.000000	-0.130196	+0.100797	-0.362359	+14.186851	+14.532872	+10.264901	+10.264901	126	72	0
7.880	+0.000000	-0.136471	+0.096109	-0.318436	+13.840830	+14.532872	+10.264901	+10.264901	124	72	0
7.890	+0.000000	-0.130196	+0.091421	-0.142747	+13.840830	-14.648212	+10.264901	+10.264901	122	72	0
7.900	+0.000000	-0.130196	+0.128926	-0.109806	+14.186851	+14.532872	-8.857616	-8.857616	119	50	0
7.910	+0.000000	-0.122353	+0.126582	-0.087845	+14.186851	-14.648212	-7.036424	-7.036424	118	50	0
7.920	+0.000000	-0.109804	+0.138303	+0.000000	-14.648212	-14.648212	-0.082781	-0.082781	117	42	0
7.930	+0.000000	-0.109804	+0.140647	+0.021961	-14.648212	-14.648212	+2.069536	+2.069536	117	42	0
7.940	+0.000000	-0.075294	+0.152368	+0.186670	-13.956171	-13.494810	-10.264901	-10.264901	123	42	0
7.950	+0.000000	+0.045490	+0.131271	+0.241572	-10.495963	-10.034602	-10.264901	-10.264901	128	57	0
7.960	+0.000000	-0.122353	+0.121894	+0.461184	-3.575548	-3.575548	-10.264901	-10.264901	131	66	0
7.970	+0.000000	+0.073725	+0.112518	+0.549028	+1.845444	+2.306805	-10.264901	-10.264901	133	72	0
7.980	+0.000000	+0.194510	+0.110173	+0.790601	+5.767013	+5.305652	-10.264901	-10.264901	131	72	0
7.990	+0.000000	-0.139608	+0.110173	+0.768640	+7.612457	+7.266436	-10.264901	-10.264901	130	71	0
8.000	+0.000000	-0.086275	+0.105485	+0.724717	+8.765859	+9.227220	-10.264901	-10.264901	129	71	0
8.010	+0.000000	-0.059608	+0.124238	+0.812562	+9.919262	+9.573241	-10.264901	-10.264901	127	60	0
8.020	+0.000000	-0.059608	+0.117206	+1.032173	+10.380623	+9.227220	-10.264901	-10.264901	130	66	0
8.030	+0.000000	-0.010980	+0.117206	+1.141979	+11.880046	+10.380623	-10.264901	-10.264901	131	68	0
8.040	+0.000000	-0.018824	+0.119550	+1.098056	+11.534025	+10.380623	-10.264901	-10.264901	131	67	0
8.050	+0.000000	+0.007843	+0.121894	+1.054134	+12.687428	+10.726644	-10.264901	-10.264901	132	67	0
8.060	+0.000000	+0.036078	+0.117206	+1.130998	+13.033449	+11.880046	-10.264901	-10.264901	130	67	0
8.070	+0.000000	+0.042353	+0.112518	+1.130998	+13.033449	+12.226067	-10.264901	-10.264901	127	67	0
8.080	+0.000000	+0.062745	+0.107829	+1.109037	+13.379469	+13.033449	-10.264901	-10.264901	126	67	0
8.090	+0.000000	+0.069020	+0.107829	+1.120018	+13.379469	+13.379469	-10.264901	-10.264901	125	67	0
8.100	+0.000000	+0.089412	+0.110173	+1.207862	+13.840830	+14.186851	-10.264901	-10.264901	126	67	0
8.110	+0.000000	+0.103529	+0.112518	+1.240804	+13.840830	-14.532872	-10.264901	-10.264901	127	67	0
8.120	+0.000000	+0.103529	+0.110173	+1.251784	+13.840830	-14.532872	-10.264901	-10.264901	127	67	0
8.130	+0.000000	+0.109804	+0.107829	+1.273745	+14.186851	-14.532872	-10.264901	-10.264901	125	67	0
8.140	+0.000000	+0.109804	+0.098453	+1.262765	+13.840830	-14.186851	-10.264901	-10.264901	120	67	0
8.150	+0.000000	+0.122353	+0.084388	+1.196882	+14.186851	-13.840830	-10.264901	-10.264901	112	67	0
8.160	+0.000000	+0.130196	+0.070323	+0.933348	+13.840830	-13.033449	-10.264901	-10.264901	104	67	0
8.170	+0.000000	+0.116078	+0.114862	+1.054134	+13.379469	-13.379469	-10.264901	-10.264901	104	43	0
8.180	+0.000000	+0.136471	+0.112518	+1.174920	+14.186851	-13.033449	-10.264901	-10.264901	103	43	0
8.190	+0.000000	+0.116078	+0.105485	+1.229823	+13.379469	-13.379469	-10.264901	-10.264901	102	45	0
8.200	+0.000000	+0.109804	+0.098453	+1.218843	+13.033449	-13.379469	-10.264901	-10.264901	103	50	0
8.210	+0.000000	+0.116078	+0.089076	+1.240804	+13.379469	-13.379469	-10.264901	-10.264901	105	57	0
8.220	+0.000000	+0.109804	+0.082044	+1.240804	+13.033449	-13.379469	-10.264901	-10.264901	106	62	0
8.230	+0.000000	+0.122353	+0.077356	+1.218843	+13.379469	-13.033449	-10.264901	-10.264901	107	65	0
8.240	+0.000000	+0.109804	+0.077356	+1.152959	+13.033449	-13.379469	-10.264901	-10.264901	107	65	0
8.250	+0.000000	+0.122353	+0.077356	+1.087076	+13.379469	-13.033449	-10.264901	-10.264901	106	64	0
8.260	+0.000000	+0.122353	+0.079700	+1.021192	+13.033449	-12.687428	-10.264901	-10.264901	105	62	0
8.270	+0.000000	+0.122353	+0.077356	+0.977270	+13.379469	-13.033449	-10.264901	-10.264901	103	61	0
8.280	+0.000000	+0.116078	+0.077356	+0.933348	+13.033449	-13.033449	-10.264901	-10.264901	101	59	0
8.290	+0.000000	+0.122353	+0.077356	+0.977270	+13.379469	-13.033449	-10.264901	-10.264901	100	58	0
8.300	+0.000000	+0.122353	+0.075012	+0.900406	+13.379469	-13.033449	-10.264901	-10.264901	96	56	0
8.310	+0.000000	+0.136471	+0.070323	+0.922367	+13.840830	-12.687428	-10.264901	-10.264901	95	57	0
8.320	+0.000000	+0.130196	+0.070323	+0.900406	+13.840830	-13.033449	-10.264901	-10.264901	94	56	0
8.330	+0.000000	+0.136471	+0.063291	+0.878445	+13.840830	-12.687428	-10.264901	-10.264901	92	57	0
8.340	+0.000000	+0.136471	+0.058603	+0.823542	+14.186851	-13.033449	-10.264901	-10.264901	91	59	0
8.350	+0.000000	+0.142745	+0.053915	+0.812562	+14.186851	-12.687428	-10.264901	-10.264901	89	60	0
8.360	+0.000000	+0.136471	+0.049226	+0.746678	+14.186851	-13.033449	-10.264901	-10.264901	90	64	0
8.370	+0.000000	+0.163137	+0.044538	+0.768640	-14.532872	-12.226067	-10.264901	-10.264901	90	66	0
8.380	+0.000000	+0.136471	+0.032818	+0.713737	+14.186851	-13.033449	-10.264901	-10.264901	92	74	0
8.390	+0.000000	+0.150588	+0.028129	+0.735698	-14.532872	-13.033449	-10.264901	-10.264901	94	78	0
8.400	+0.000000	+0.142745	+0.021097	+0.658834	+14.532872	-13.033449	-10.264901	-10.264901	96	84	0
8.410	+0.000000	+0.150588	+0.016409	+0.625892	-14.532872	-13.033449	-10.264901	-10.264901	100	91	0
8.420	+0.000000	+0.156863	+0.014065	+0.560009	-14.532872	-12.687428	-10.264901	-10.264901	105	97	0
8.430	+0.000000	+0.156863	+0.011721	+0.505106	-14.186851	-13.033449	-10.264901	-10.264901	110	103	0
8.440	+0.000000	+0.150588	+0.011721	+0.494125	-14.532872	-13.033449	-10.264901	-10.264901	116	109	0
8.450	+0.000000	+0.163137	+0.011721	+0.428242	-14.186851	-12.687428	-10.264901	-10.264901	122	115	0
8.460	+0.000000	+0.150588	+0.016409	+0.362359	-14.532872	-13.033449	-10.264901	-10.264901	129	120	0
8.470	+0.000000	+0.163137	+0.016409	+0.307456	-14.186851	-12.687428	-10.264901	-10.264901	134	124	0
8.480	+0.000000	+0.156863	+0.016409	+0.241572	-14.186851	-13.033449	-10.264901	-10.264901	137	128	0
8.490	+0.000000	+0.156863	+0.014065	+0.186670	-14.532872	-12.687428	-10.264901	-10.264901	138	130	0
8.500	+0.000000	+0.156863	+0.018753	+0.109806	-14.186851	-13.033449	+9.685430	+9.768212	138	126	0
8.510	+0.000000	+0.163137	+0.030474	-0.010981	-14.186851	-12.687428	-0.248344	-0.248344	135	118	0
8.520	+0.000000	+0.142745	+0.035162	-0.054903	+14.532872	-13.033449	-3.311258	-3.311258	129	110	0
8.530	+0.000000	+0.109804	+0.042194	-0.120786	+13.840830	-14.186851	-9.519868	-9.519868	119	95	0
8.540	+0.000000	+0.007843	+0.009376	-0.219611	+10.726644	+12.687428	+10.264901	+10.264901	102	96	0
8.550	+0.000000	+0.188235	-0.021097	-0.351378	+4.152249	+6.459054	+10.264901	+10.264901	86	97	0
8.560	+0.000000	-0.007843	-0.039850	-0.340397	-1.614764	+1.153403	+10.264901	+10.264901	76	96	0
8.570	+0.000000	-0.128627	+0.007032	-0.329417	-4.728950	-2.768166	+10.264901	+10.264901	69	64	0
8.580	+0.000000	+0.192941	+0.000000	-0.461184	-7.035755	-5.074971	+10.264901	+10.264901	66	65	0
8.590	+0.000000	+0.153725	+0.000000	-0.592950	-8.189158	-6.228374	+10.264901	+10.264901	66	65	0
8.600	+0.000000	+0.119216	+0.000000	-0.603931	-8.881200	-7.381776	+10.264901	+10.264901	66	66	0
8.610	+0.000000	+0.078431	+0.004688	-0.713737	-10.034602	-8.535179	+10.264901	+10.264901	69	66	0
8.620	+0.000000	+0.039216	+0.011721	-0.790601	-10.841984	-10.034602	+10.264901	+10.264901	73	66	0
8.630	+0.000000	+0.010980	+0.021097	-0.867465	-11.188005	-11.188005	+10.264901	+10.264901	78	66	0
8.640	+0.000000	+0.004706	+0.032818	-0.900406	-11.649366	-11.188005	+10.264901	+10.264901	84	66	0
8.650	+0.000000	-0.015686	+0.044538	-0.933348	-11.649366	-12.341407	+10.264901	+10.264901	91	66	0
8.660	+0.000000	-0.036078	+0.060947	-0.988251	-11.995386	-13.148789	+10.264901	+10.264901	99	66	0
8.670	+0.000000	-0.036078	+0.075012	-0.999231	-11.995386	-13.148789	+10.264901	+10.264901	107	66	0
8.680	+0.000000	-0.062745	+0.091421	-1.032173	-12.802768	-13.956171	+10.264901	+10.264901	115	66	0
8.690	+0.000000	-0.054902	+0.105485	-1.032173	-12.341407	-13.956171	+10.264901	+10.264901	123	66	0
8.700	+0.000000	-0.062745	+0.119550	-1.021192	-12.802768	-13.956171	+10.264901	+10.264901	130	66	0
8.710	+0.000000	-0.083137	+0.131271	-1.010212	-13.148789	-14.648212	+10.264901	+10.264901	136	65	0
8.720	+0.000000	-0.075294	+0.138303	-1.065115	-13.148789	-14.302191	+10.264901	+10.264901	141	66	0
8.730	+0.000000	-0.089412	+0.145335	-1.054134	-13.494810	-14.648212	+10.264901	+10.264901	144	66	0
8.740	+0.000000	-0.095686	+0.049226	-1.087076	-13.494810	+14.532872	+10.264901	+10.264901	145	118	0
8.750	+0.000000	-0.109804	+0.051571	-1.098056	-13.956171	+14.186851	+10.264901	+10.264901	146	118	0
8.760	+0.000000	-0.109804	+0.053915	-1.185901	-14.302191	+14.532872	+10.264901	+10.264901	146	117	0
8.770	+0.000000	-0.109804	+0.051571	-1.229823	-13.956171	+14.186851	+10.264901	+10.264901	145	117	0
8.780	+0.000000	-0.130196	+0.051571	-1.295707	-14.648212	+13.840830	+10.264901	+10.264901	144	116	0
8.790	+0.000000	-0.109804	+0.049226	-1.328648	-13.956171	+14.186851	+10.264901	+10.264901	143	116	0
8.800	+0.000000	-0.116078	+0.044538	-1.295707	-14.302191	+14.186851	+10.264901	+10.264901	141	116	0
8.810	+0.000000	-0.116078	+0.018753	-1.251784	-14.302191	+14.186851	+10.264901	+10.264901	139	128	0
8.820	+0.000000	-0.122353	+0.016409	-1.218843	-14.302191	+13.840830	+10.264901	+10.264901	136	127	0
8.830	+0.000000	-0.122353	+0.009376	-1.251784	-14.302191	+13.840830	+10.264901	+10.264901	133	128	0
8.840	+0.000000	-0.122353	+0.004688	-1.262765	-13.956171	+13.379469	+10.264901	+10.264901	130	127	0
8.850	+0.000000	-0.122353	+0.004688	-1.273745	-14.302191	+13.840830	+10.264901	+10.264901	126	122	0
8.860	+0.000000	-0.122353	-0.002344	-1.251784	-13.956171	+13.379469	+10.264901	+10.264901	121	122	0
8.870	+0.000000	-0.130196	-0.004688	-1.207862	-14.302191	+13.379469	+10.264901	+10.264901	117	119	0
8.880	+0.000000	-0.122353	-0.002344	-1.185901	-14.302191	+13.840830	+10.264901	+10.264901	113	113	0
8.890	+0.000000	-0.136471	+0.004688	-1.141979	-14.302191	+13.033449	+10.264901	+10.264901	110	107	0
8.900	+0.000000	-0.122353	+0.004688	-1.065115	-13.956171	+13.379469	+10.264901	+10.264901	107	104	0
8.910	+0.000000	-0.142745	+0.016409	-1.076095	-14.648212	+13.033449	+10.264901	+10.264901	105	95	0
8.920	+0.000000	-0.136471	+0.014065	-1.054134	-14.648212	+13.379469	+10.264901	+10.264901	103	95	0
8.930	+0.000000	-0.142745	+0.037506	-1.043154	-14.648212	+13.033449	+10.264901	+10.264901	103	83	0
8.940	+0.000000	-0.136471	+0.035162	-0.999231	-14.648212	+13.379469	+10.264901	+10.264901	103	84	0
8.950	+0.000000	-0.142745	+0.046882	-0.977270	-14.648212	+13.033449	+10.264901	+10.264901	102	76	0
8.960	+0.000000	-0.142745	+0.056259	-0.944329	+14.532872	+13.379469	+10.264901	+10.264901	103	72	0
8.970	+0.000000	-0.156863	+0.056259	-0.922367	+14.532872	+12.687428	+10.264901	+10.264901	102	71	0
8.980	+0.000000	-0.142745	+0.058603	-0.878445	+14.532872	+13.379469	+10.264901	+10.264901	103	71	0
8.990	+0.000000	-0.142745	+0.067979	-0.812562	+14.532872	+13.379469	+10.264901	+10.264901	105	68	0
9.000	+0.000000	-0.150588	+0.075012	-0.735698	+14.532872	+13.033449	+10.264901	+10.264901	107	67	0
9.010	+0.000000	-0.142745	+0.077356	-0.658834	+14.532872	+13.379469	+10.264901	+10.264901	108	66	0
9.020	+0.000000	-0.150588	+0.079700	-0.636873	+14.186851	+13.379469	+10.264901	+10.264901	109	66	0
9.030	+0.000000	-0.150588	+0.096109	-0.592950	+14.532872	+13.033449	+10.264901	+10.264901	110	57	0
9.040	+0.000000	-0.150588	+0.105485	-0.560009	+14.186851	+13.379469	+10.264901	+10.264901	110	52	0
9.050	+0.000000	-0.130196	+0.114862	-0.428242	+14.186851	+14.532872	+10.264901	+10.264901	115	53	0
9.060	+0.000000	-0.142745	+0.126582	-0.395300	+13.840830	+14.186851	+10.264901	+10.264901	121	53	0
9.070	+0.000000	-0.136471	+0.131271	-0.285495	+14.186851	+14.186851	+10.264901	+10.264901	124	53	0
9.080	+0.000000	-0.142745	+0.135959	-0.230592	+13.379469	+14.532872	+10.264901	+10.264901	124	51	0
9.090	+0.000000	-0.122353	+0.142991	-0.153728	+14.186851	-14.648212	+10.264901	+10.264901	126	49	0
9.100	+0.000000	-0.122353	+0.145335	-0.164708	+14.186851	-14.648212	+10.264901	+10.264901	126	48	0
9.110	+0.000000	-0.122353	+0.138303	-0.098825	+14.186851	-14.648212	-8.526490	-8.526490	126	51	0
9.120	+0.000000	-0.109804	+0.140647	+0.032942	+14.532872	-14.302191	+2.649007	+2.649007	127	51	0
9.130	+0.000000	-0.089412	+0.140647	+0.186670	-14.648212	-13.494810	-10.264901	-10.264901	130	54	0
9.140	+0.000000	+0.039216	+0.135959	+0.307456	-10.841984	-10.034602	-10.264901	-10.264901	132	59	0
9.150	+0.000000	-0.114510	+0.131271	+0.384320	-3.921569	-2.768166	-10.264901	-10.264901	136	66	0
9.160	+0.000000	+0.032941	+0.124238	+0.428242	+0.692042	+1.153403	-10.264901	-10.264901	137	70	0
9.170	+0.000000	+0.153725	+0.119550	+0.636873	+4.613610	+4.152249	-10.264901	-10.264901	138	73	0
9.180	+0.000000	-0.160000	+0.119550	+0.779620	+7.266436	+6.459054	-10.264901	-10.264901	138	74	0
9.190	+0.000000	-0.145882	+0.121894	+0.856484	+8.073818	+6.459054	-10.264901	-10.264901	139	73	0
9.200	+0.000000	-0.092549	+0.121894	+0.922367	+9.573241	+8.073818	-10.264901	-10.264901	139	74	0
9.210	+0.000000	-0.051765	+0.121894	+0.988251	+10.726644	+9.227220	-10.264901	-10.264901	139	73	0
9.220	+0.000000	-0.031373	+0.119550	+1.043154	+11.072664	+9.919262	-10.264901	-10.264901	138	74	0
9.230	+0.000000	+0.001569	+0.117206	+1.120018	+11.880046	+11.072664	-10.264901	-10.264901	136	73	0
9.240	+0.000000	+0.036078	+0.114862	+1.185901	+12.687428	+12.226067	-10.264901	-10.264901	135	74	0
9.250	+0.000000	+0.054902	+0.112518	+1.229823	+13.379469	+12.687428	-10.264901	-10.264901	133	73	0
9.260	+0.000000	+0.075294	+0.107829	+1.240804	+13.840830	+13.379469	-10.264901	-10.264901	131	73	0
9.270	+0.000000	+0.089412	+0.098453	+1.262765	+13.840830	+14.186851	-10.264901	-10.264901	126	73	0
9.280	+0.000000	+0.109804	+0.082044	+1.251784	+14.532872	+14.532872	-10.264901	-10.264901	118	73	0
9.290	+0.000000	+0.109804	+0.145335	+1.361590	+14.186851	-14.532872	-10.264901	-10.264901	116	38	0
9.300	+0.000000	+0.122353	+0.154712	+1.339629	+14.532872	-14.186851	-10.264901	-10.264901	114	31	0
9.310	+0.000000	+0.122353	+0.147679	+1.372571	+14.186851	-13.840830	-10.264901	-10.264901	111	31	0
9.320	+0.000000	+0.122353	+0.140647	+1.394532	+14.186851	-13.840830	-10.264901	-10.264901	109	34	0
9.330	+0.000000	+0.122353	+0.135959	+1.361590	+14.186851	-13.840830	-10.264901	-10.264901	107	34	0
9.340	+0.000000	+0.130196	+0.128926	+1.372571	+14.186851	-13.379469	-10.264901	-10.264901	105	36	0
9.350	+0.000000	+0.130196	+0.124238	+1.350609	+13.840830	-13.033449	-10.264901	-10.264901	103	36	0
9.360	+0.000000	+0.116078	+0.121894	+1.284726	+13.379469	-13.379469	-10.264901	-10.264901	102	36	0
9.370	+0.000000	+0.122353	+0.105485	+1.328648	+13.379469	-13.033449	-10.264901	-10.264901	103	47	0
9.380	+0.000000	+0.130196	+0.098453	+1.339629	+13.379469	-12.687428	-10.264901	-10.264901	103	50	0
9.390	+0.000000	+0.109804	+0.082044	+1.372571	+13.033449	-13.379469	-10.264901	-10.264901	106	62	0
9.400	+0.000000	+0.130196	+0.082044	+1.350609	+13.379469	-12.687428	-10.264901	-10.264901	107	62	0
9.410	+0.000000	+0.116078	+0.077356	+1.361590	+13.033449	-13.033449	-10.264901	-10.264901	107	65	0
9.420	+0.000000	+0.122353	+0.077356	+1.350609	+13.379469	-13.033449	-10.264901	-10.264901	107	66	0
9.430	+0.000000	+0.122353	+0.072668	+1.273745	+13.379469	-13.033449	-10.264901	-10.264901	105	66	0
9.440	+0.000000	+0.130196	+0.079700	+1.240804	+13.379469	-12.687428	-10.264901	-10.264901	102	59	0
9.450	+0.000000	+0.122353	+0.075012	+1.229823	+13.379469	-13.033449	-10.264901	-10.264901	99	59	0
9.460	+0.000000	+0.136471	+0.077356	+1.130998	+13.840830	-12.687428	-10.264901	-10.264901	98	56	0
9.470	+0.000000	+0.122353	+0.070323	+1.076095	+13.379469	-13.033449	-10.264901	-10.264901	95	56	0
9.480	+0.000000	+0.142745	+0.070323	+1.032173	+14.186851	-12.687428	-10.264901	-10.264901	94	55	0
9.490	+0.000000	+0.130196	+0.070323	+1.032173	+13.840830	-13.033449	-10.264901	-10.264901	93	55	0
9.500	+0.000000	+0.142745	+0.065635	+0.988251	+14.186851	-12.687428	-10.264901	-10.264901	92	56	0
